US	42213701	R15AXM0QP4B4R7	B00B6QF12O	399643599	"STAR Professional Metal Shoe Horn Heavy Duty Steel 7.5\""	Shoes	1	0	0	N	Y	One Star	Too small	2015-08-01
US	42817459	RINB8UJD2K2ER	B000W7CMW0	172478824	Optx 20/20 Stick-On Bifocals, +150	Shoes	1	0	0	N	Y	That's the best part, don't work at all fall of	Came on time .  That's the best part, don't work at all fall of glasses	2015-08-01
US	23488314	R29LGZ7RJFKQ97	B001UQ71G4	787407047	Ray-Ban RB2132 New Wayfarer Non Polarized Sunglasses	Shoes	1	0	1	N	Y	FAKE- trust me, do NOT waste your time and money!!!!!!!!!!!	I usually don't write reviews but I have NEVER been this disappointed from buying something off Amazon.  Upon arrival, the box and case all seemed genuine. Even the frame looked great and new. HOWEVER, upon holding it, the pair of glasses squeaked like no other!!! Not only that but the whole frame's quality was terrible. It felt like the hinges would snap or the lenses would pop out anytime. I am extremely disappointed because I thought Amazon would not sell fakes but I am wrong.  At first, I was a bit afraid of ordering because after reading many reviews, it seems some frames were fake and problematic, but I thought I would take a chance anyways since there were so many great reviews. (However, now I question whether these reviews came because the buyer never owned an authentic pair of Ray Bans before to compare..). But the hinges on this squeaks so much, and the entire frame seems like it can break any minute!  As I never owned a pair of Ray Bans and to make sure I wasn't delusional, I went to a Sunglasses Hut in my local mall to compare the frame in store to the one I received (exact model), and none of their frames had this problem. They all felt different- much stronger and better made!  Overall, I strongly STRONGLY recommend others to not buy Ray Bans from Amazon and instead go to a store and buy it :( I know it seems a lot cheaper here, but the difference in quality is worth it, and most importantly you won't waste time and money returning a fake product like I am &#62;:(.	2015-08-01
US	28163663	R3P2KMIPXGNEL6	B00DFLRZ6I	510919322	KEEN Seacamp II CNX Sandal (Toddler/Little Kid/Big Kid)	Shoes	5	0	0	N	Y	A true friend.	I live in these sandals.  Great water shoes, and protected my piggies well while traversing the Narrows of the Virgin River in Zion.	2015-08-01
US	23223305	RLWFMN64DN578	B004GEAUJW	933665202	PUMA Court Point V Kids Sneaker (Infant/Toddler)	Shoes	5	0	0	N	Y	Five Stars	good shoes	2015-08-01
US	2179117	R29MLS4DPNZRGX	B00R33BH6S	440952714	Nine West Women's Silesian Leather Dress Sandal	Shoes	5	0	0	N	Y	Five Stars	These are very comfortable sandals. The straps do not irritate.	2015-08-01
US	31702851	R3IONEHS15ONH0	B00DNNLNZM	244975235	FitFlop Women's Chada Leather Flip-Flop	Shoes	5	1	1	N	Y	Five Stars	Very comfortable and worth the money.	2015-08-01
US	30890420	R1SZQZCE8O8ND	B00K8Q0DAI	938923674	Jessica Simpson Women's Mugara Ballet Flat	Shoes	5	0	0	N	Y	Five Stars	my favorite gray shoes ever!!	2015-08-01
US	42670270	R3FWZMA5QE3NZZ	B00B8IULFM	229482939	Fila Men's Memory Workshift Slip Resistant Work Shoe	Shoes	5	0	0	N	Y	Five Stars	great	2015-08-01
US	33130061	R2MMDGUQW9A658	B00ZGQFW0G	161261334	Champion Men's Black Gusto Runner 10 M US	Shoes	2	0	1	N	Y	Not for outside running...	Cheap price, cheap materials. Horrible to use on warm day.Use it only for indoor exercise. ..	2015-08-01
US	2354247	R31RA10AXR7906	B006DU3XU0	885754210	Converse Chuck Taylor All Star Ox Sneakers	Shoes	5	0	0	N	Y	Five Stars	very well made	2015-08-01
US	41393444	R3IHF05TW9HYPB	B004HK4TRO	353032715	Kenneth Cole Reaction Men's Serve Up Loafer	Shoes	5	0	0	N	Y	Great shoe	Fit as expected...very smooth look	2015-08-01
US	48210746	R29CNPD2M2PU7X	B001Q7OAHU	983711405	KEEN Men's Waimea H2 Sandal	Shoes	4	0	0	N	Y	Very good sandals	These have saved my feet from a lot of pain during, daily, casual used.	2015-08-01
US	25682241	R2BTU2X8RJ8U8U	B00JRXBWNA	841127977	Coclico Women's Simone Boot	Shoes	3	0	0	N	Y	Three Stars	okay	2015-08-01
US	22601164	R3AV36SX2R4VHZ	B004M0QSN2	793457070	Dickies Men's Raider Steel-Toe Work Shoe	Shoes	3	0	0	N	N	Three Stars	I am returning them because they seem very heavy and uncomfortable.	2015-08-01
US	47796596	R2QRYVQXSLMVNG	B00N344394	316951066	Ray-Ban RB3025 Aviator Sunglasses	Shoes	5	0	0	N	Y	Love these sunglasses	Just what I wanted. Love these sunglasses.	2015-08-01
US	35758751	R3QFVDHYLJKB1U	B006DW8GX2	463223993	New Balance Men's Baseball Umpire Behind Plate Shoe	Shoes	1	0	1	N	Y	I never bothered to return due to the fact that I neede them bad so I had to glue them	This shoe cracked after one use. Unreal !<br />I never bothered to return due to the fact that I neede them bad so I had to glue them. So so so disappointed.	2015-08-01
US	32860954	R1OTBKDGQWL8GI	B00LX80828	84610814	Crocs Women's Kadee Flip Flop	Shoes	5	1	1	N	Y	Couldn't be better in my book!	I love these flip flops! Was afraid they'd be too small from all the comments, but not so. I wear and ordered an 8 and they are perfectly an 8. Have been wearing them all day today and not a bit of a problem. I'm going to order the other colors next. Maybe it's only certain sizes that aren't correct. There's not a lot of arch support, but they are designed just right to support, and I can't wear flat shoes. Perfect for me!	2015-08-01
US	23789048	R1M318KB5XWP10	B005AF6XKQ	615481157	Crocs Women's Kadee Flat	Shoes	5	0	0	N	Y	Five Stars	Love them!!!!	2015-08-01
US	29301183	R3SR8LSPTOQ2SZ	B006FTA83E	241391408	Teva Men's Loge Peak Insulated Boot	Shoes	5	0	0	N	Y	Five Stars	good for winter	2015-08-01
US	33741673	RXKU0GC8JKIZK	B00DQYTXUK	419212104	Sanuk Women's Yoga Spree Two Flip-Flop	Shoes	5	0	0	N	Y	Durable and comfortable.	I'm really enjoying these. They're heavier than what I'm used to, but they're very comfortable. I've had them for two months and the soles are beginning to get indented. I wear them every day and all day in the house.	2015-08-01
US	12591302	R3TGTU0RFUGXCN	B00BYKVY5K	982533266	New Balance Men's MX409 Cross-Training Shoe	Shoes	5	0	1	N	Y	Five Stars	Great shoes	2015-08-01
US	52492959	RNNQD1B2FL6DB	B00LB5W1VY	890106211	Born - Womens - Letitia	Shoes	3	3	3	N	Y	Just didn't fit	These are very nice looking shoes, but the toe area was very tight on my foot and my pinkie kept wanting to sneak out through the gap.  I almost never have a problem with shoes being too narrow, so I was somewhat surprised.  I also didn't like the way the heel rubbed in the back.  On the plus side, the shoes appeared well made and the arch area was well supported and comfortable.  So for the right foot, these would probably be great.  Evidently I just don't have that foot!	2015-08-01
US	45037882	R2TZUDJVTLO9ZL	B002NPCOK4	588781854	Kamik Women's Olivia Rain Boot	Shoes	5	33	34	N	Y	Great for rainy Seattle days.	I love Hunter boots, but I have a hard time justifying the Indonesian rubber that goes into their boots.  Did you know endangered orangutans are shot and killed for getting into rubber tree plantations?  So, I decided to seek out a more eco-friendly alternative to these trendy status symbols.  I am so glad I did!  I normally wear a 8.5 or 9 shoe and these, in a size 9, fit perfectly!  Dare I say that they fit better than their more expensive competitors?  Yes!	2015-08-01
US	32201503	R3MW7LIFPMZTRD	B00OC3SMXS	939729920	Ash Women's Genial Fashion Sneaker	Shoes	5	0	0	N	Y	ROCKIN SNEAKERS	These sneaker are so cute!..they do run small ..So I wear a size 8 which that is considered a size 38.. I'm returning these for a size 39,when I read the sizing online it says it's a 8 1/2...Can't wait to get them!!!	2015-08-01
US	16776334	RH4XQUAYFIWCD	B00GIUVI5M	712346397	Easy Spirit Womens Larbarca Closed Toe Knee High Fashion Boots	Shoes	4	0	0	N	Y	WOW!	My boots just arrived and they are gorgeous!  The leather is beautiful.  I have a wide foot, so I ordered 1/2 size larger.  The fit is just right, allows for a sock too. The calf is very snug when zipped.  There is not much plush in the insole.  I will add one for comfort when wearing to work. I am happy with this purchase.	2015-08-01
US	1464007	R3FDB54TF1SKYO	B00307RY1I	85225171	Saucony Originals Women's Bullet Sneaker	Shoes	1	0	0	N	Y	One Star	NOT RUNNING SHOES! Plus they don't fit right, basically an extra shoe.	2015-08-01
US	25868063	R85LZGS6ST1WA	B00KYI01QG	552528696	Skechers Performance Men's Go Walk 3 Slip-On Walking Shoe	Shoes	4	0	0	N	N	Four Stars	👍🏻	2015-08-01
US	47192480	RLVM20JNQBNJS	B000EZVID4	663523027	Birkenstock Women's Arizona  Birko-Flo Sandals	Shoes	5	0	1	N	Y	4th purchase.	I where mine everywhere.	2015-08-01
US	36501042	R3OAL69TD4IEP8	B00LSCT834	759243198	SUMOLUX Fashion Polarized Clip-on Metal Clip Sunglasses Lenses Glasses Unbreakable Driving Fishing Outdoor Sport Black Lens	Shoes	1	0	0	N	Y	One Star	Does not clip onto my regular glasses	2015-08-01
US	47008644	R3N5J5P35UV9TZ	B003P9ZPOE	439257954	Caterpillar Men's Movement Oxford	Shoes	5	0	0	N	Y	Very comfortable shoes. If I take only one pair of ...	Very comfortable shoes.  If I take only one pair of shoes on a trip, these are the ones.	2015-08-01
US	51053099	R2YWFBPCXYWP98	B003Y5NUKK	675717047	Retro Rockers Deluxe Reading Glasses - Spring Hinges - Great Colors!	Shoes	1	1	1	N	N	One Star	Expect them to fall apart at the hinges. Have tried several times. You. Will. Be. Sorry.	2015-08-01
US	40919140	R1HW47RK1JW6BM	B0085A7TII	992108387	Dearfoams Women's Velour with Terry Closed Back Slipper	Shoes	5	0	1	N	Y	Five Stars	Super comfy and really cute!	2015-08-01
US	25419187	R1LIF67NK66GEV	B00M265XY8	656772547	ASICS Women's Gel-Noosa Tri 9 Running Shoe	Shoes	5	0	0	N	Y	I LOVE this shoe!	This is a VERY comfortable and LIGHT weight workout shoe and the socks I ordered to go with them are awesome too.. I bike ride and power walk a lot. I wear a 7medium, and ordered an 8. Thanks to all of the suggestions in customer reviews about ordering one size up, the 8 fits PERFECTLY.	2015-08-01
US	41241593	RX0S6XYN9XBGS	B00AQ4SVUQ	332215780	Easy USA Women's Wave Water Shoes	Shoes	5	0	0	N	Y	*****	Fits perfect and very comfortable.	2015-08-01
US	23700764	R1AN19RTBLXC79	B007ILJLF4	253951124	Alegria Women's Paloma Flat	Shoes	5	0	0	N	Y	Will not buy another brand for work!	I wear the Donna style slide shoes normally. This is Size 11 but the shoes with the heel part are too short and my toe touches the end. However this brand is an excellent shoe for my 12 hour shifts as a nurse.	2015-08-01
US	52739319	RKEZ7P7QA51BE	B00JLKHO2M	340031322	Rocket Dog Tina Women Round Toe Canvas Gray Winter Boot	Shoes	5	0	0	N	Y	... size up based on the reviews and I'm so glad I did	I ordered a size up based on the reviews and I'm so glad I did, I love them they are so cute!	2015-08-01
US	12858629	R188Q0QSRC78KA	B00M40RP70	689699828	ECCO Women's Touch 25 Dress Sandal	Shoes	2	1	1	N	Y	Sent back and going to order next size larger. ...	Sent back and going to order next size larger.  I have a wide foot and should have known to order a size larger.	2015-08-01
US	29282147	RZ7FLC0N7ZNYN	B0087SXPI6	906763316	ASICS Women's GEL-Venture 4 Running Shoe	Shoes	5	0	0	N	Y	Very nice!	When I first put them on there was pressure on the top of my left foot that I thought was going to be a problem, but after my first 3 mile walk the pressure was gone and they felt great.	2015-08-01
US	16664725	R3F2GX9UU2S5R7	B00P8B0FDS	179646129	Top Moda Women’s Best-79 Slouchy Buckle Winter Boots	Shoes	5	0	0	N	Y	Granddaughter loves her boots. She said they are really ...	Granddaughter loves her boots. She said they are really comfy grandma.  She had many ask her where she got them because they were so cute.	2015-08-01
US	1693178	R1NJ318AA0LC7E	B00NGUTSNG	457475681	Yellow Box Women's Africa Flip-Flop Wedge Sandal	Shoes	2	0	1	N	Y	Two Stars	Gave me bad blister, I gave them away.	2015-08-01
US	11474741	RB8XZW2D686IQ	B00D9852JO	390430221	Vionic with Orthaheel Tide II Women's Sandal	Shoes	2	0	0	N	Y	Actually, the straps were too large, causing the ...	Actually, the straps were too large, causing the sole to flop up and down when I walked.  I had to return them.	2015-08-01
US	38780731	R185VGRW1DWYQA	B00PZWGOF8	397637942	Aldo Women's Luma Mule	Shoes	4	0	0	N	Y	Four Stars	Perfect summer mules. They do run a tad small, size 9.25 would have been perfect :))	2015-08-01
US	40850098	R1KSU9S9OI5NG9	B00AZPP8HU	864229139	Timberland Men's Richmont PT Oxford	Shoes	5	0	0	N	Y	other than that they're awesome.	i normally wear an 11EE and had to return my first pair for a 10 1/2 EE, other than that they're awesome.	2015-08-01
US	41215455	R3RYPCWTFGMF05	B0059OFSMM	609894289	Nike Men's Lunarglide 6 Running Sneaker	Shoes	5	0	0	N	N	... for 3 years and these have been the most comfortable ones I've owned	I've been using Lunarglide shoes for 3 years and these have been the most comfortable ones I've owned. These are good for walking on streets as well as on treadmills in the gym. I'd got lunarglide 4 and 5 before, which have been great as well.<br /><br />I got my lunarglide6 for 65 dollars directly on nike.com. You might even get some cashback deals by using links from other sites.	2015-08-01
US	48271265	R38172LOF5QMCG	B00BQMUT66	113765146	Sperry Top-Sider Women's Katama Slip-On	Shoes	3	0	0	N	Y	Three Stars	Not as comfortable as expected. Tend to slip on smooth floor.	2015-08-01
US	29668574	R2PEBF261Q2QG0	B00FQ134EW	308436233	Birkenstock Madrid Ladies / Womens Sandals	Shoes	5	0	0	N	Y	Five Stars	love birkenstocks	2015-08-01
US	41661725	RLOKBVWSHRB7S	B005ELMTPO	286393701	Stride Rite CC Brattle Oxford (Infant)	Shoes	5	0	0	N	Y	Grandpa's little Princess loves her Pink Kicks	My 2 year old granddaughter loves these so much that she puts them on by herself. Not to mention that she looks so cute in them. I'll be ordering them in a bigger size soon. Stride Right quality is something parents have grown to expect for over 50 years.	2015-08-01
US	23754164	R3O2IFR92CJXEN	B00L1R5OP2	686070651	Adidas Outdoor Men's Boat Blue Running Sneakers 12 M	Shoes	4	0	0	N	Y	Good shoes very airry More colors please	More colors are in order  maybe in the gray and black	2015-08-01
US	33854609	R2DJOGXTN9I7S4	B00D86ED3S	656772547	ASICS Women's Gel-Noosa Tri 9 Running Shoe	Shoes	5	0	0	N	Y	Five Stars	I love these shoes!	2015-08-01
US	44263874	R3C3U2DMU85XPX	B00KDP9KM6	582356787	Dearfoams Women's Scuff Flat	Shoes	5	0	0	N	Y	Five Stars	Really cute and feels great on.	2015-08-01
US	7048979	R393PGMP6F1BK	B00F07OBS0	254145982	Franco Sarto Women's Refresh Boot	Shoes	5	0	0	N	Y	Loving	Beautiful soft leather love this shoe	2015-08-01
US	31937843	R3CORIPDE58K69	B00M0DWN2I	717471171	KEEN Men's UNEEK Sandal	Shoes	4	0	0	N	Y	Four Stars	Love them	2015-08-01
US	645953	R2AER9BI2CBDSM	B002OOURQ2	807891037	Visualites #1 Reading Glasses	Shoes	5	0	0	N	N	Great Servise & Product	Great product on time delivery. Thank you	2015-08-01
US	14138200	R2REPZNOW0NOJ0	B002VUCBXQ	328495458	Cudas Women's Flatwater Fisherman Sandal	Shoes	5	0	0	N	Y	Five Stars	Good quality but get a size smaller than what you regularly wear.	2015-08-01
US	13895888	R36CGRDXNVF8PU	B00QLG4IAA	378459301	Ferro Aldo Black Cap Toe Men's Dress Ankle Boots Italian Design Leather Lining New 506013	Shoes	1	1	1	N	Y	They reek of whatever material they're made of.	They reek of whatever material they're made of. Shame because I have two other pairs of shoes by this company that are amazing	2015-08-01
US	31397778	R3SNEXP4G6GEWP	B00QU88E1S	261140182	Vertico Slide-on Women's Shower and Poolside Sandal	Shoes	4	1	1	N	Y	Great deal!	You cannot beat the price for a comfortable shower/house sandal. Only complaint is if I wear them a lot my feet seem to sweat whereas that never happens in flip flops, it may be the material. They fit good but do run on the smaller side.	2015-08-01
US	48932032	R26YW9UBRAZUJ4	B00L5APB2G	234617335	Stride Rite Star Wars Rebels Dueling Light-up Athletic Shoe (Toddler/Little Kid)	Shoes	5	0	0	N	Y	They are very comfortable and the price was right	My son really likes these shoes. He loves the light-up light sabers. They are very comfortable and the price was right. Stride Rite's have usually worked out very well for my two boys.	2015-08-01
US	17814360	R2KJ0CYM2088IS	B00GS5NFYO	499805774	"Justin Boots Women's Gypsy Collection 11\" Soft Toe Boot"	Shoes	3	0	0	N	Y	I like them a lot	These are a bit narrow but I can wear them.  I like them a lot!	2015-08-01
US	835623	R267WOG4XT18ON	B005BQPUJO	549438943	KEEN Utility Men's Detroit Low ESD Soft Toe Work Shoe	Shoes	3	0	0	N	Y	Three Stars	Very stiff at first. Break them in!	2015-08-01
US	37068835	R2882WTDGK884C	B00AROGZ6M	368129918	Teva Men's Kimtah WP Leather Hiking Shoe	Shoes	4	0	0	N	Y	These shoes were fairly comfortable right out of the box	These shoes were fairly comfortable right out of the box, though just a bit snug.  A few days wear seemed to break them in just fine.  If you go to www.loredagger.com. you just might find a picture of me wearing them.	2015-08-01
US	25911210	R3PNE7O1040HAY	B004LBLOFO	327806532	Isotoner Men’s Microterry Slip On Slippers	Shoes	5	0	0	N	Y	Five Stars	god	2015-08-01
US	10682142	R8SSRP560RELP	B00OOTELKS	577095929	Skechers Performance Men's Go Walk 3 Leathertex Suitable Walking Shoe	Shoes	1	1	2	N	N	Wrong size	The size written in size chart is 11=45.5. But when i received it; it printed in box 11=44.5, which too small for my size.<br /><br />Please correct this mistake.<br /><br />Unfortunately; I’m from out USA and to return it back it will cost me additional charge.	2015-08-01
US	45300830	R3AYS5IUOBLF1S	B00JA9T67U	322103613	Sbicca Women's Alexa Dress Sandal	Shoes	5	0	0	N	Y	On point!	Sbicca Women's Alexa Dress Sandal are a stylish, comfortable, and good quality shoe.	2015-08-01
US	33547386	R26ZJHGF245Z8T	B00LH1C9DM	71259668	PUMA Speed Light up V Kids Sneaker (Toddler/Little Kid/Big Kid)	Shoes	5	0	1	N	Y	Very Cute!!!	I purchased two pairs of the grey/white/orange/red sneaker in size 11 for my 4 and 5 year old boys. I usually do not care for the look of Velcro shoes, but needed something my boys would be able to put on themselves. These are ADORABLE!!!! I loooove how they look sleek and not clunky like a lot of sneakers. Based on some reviews and by scouring the web for Pumas shoe measurement chart, I bought a size up and they fit perfectly. If it is helpful, my boys feet were between 16.5 and 17 cm when measured...very professionally by tracing their feet on paper and using my trusty wooden ruler! My onlyyyy reservation about these shoes is that the first thing my husband said when he saw the kids wearing them is &#34;what's with the pink lights?&#34; The outside red stripe lights up and well...honestly it does kind of look pink when it lights up, but my boys haven't noticed. They love them, but I am slightly nervous about sending my 5 year old to kindergarten in them because of the pinkish looking lights. We'll see - if it causes a problem, I plan to wash them in the washing machine a few times to kill the lights and can hopefully continue to enjoy these super cute shoes!!	2015-08-01
US	670721	R3K88XHBJNXNEL	B000HGQSGC	886862032	Giorgio Brutini Men's 15549 Boot	Shoes	5	6	7	N	Y	Just what I Wanted	Shipped Promptly, just it time for me to wear to Church. They not  only look Great, they are very comfortable.	2015-08-01
US	1489886	R2NT40XAPEQCB8	B00L3GJSBM	668257210	Adidas for Men: Top Ten Hi Royal Blue White Sneaker	Shoes	5	0	0	N	Y	Quality & price	Bought for my son and he really likes the looks and fit. Great price for such a quality pair of Adidas.	2015-08-01
US	27070164	R3QSVECPSLVYNJ	B00PL4KC3A	234231282	Breckelles Kansas-14W Riding Boots,8 B(M) US,Grey Pu Suede	Shoes	4	0	0	N	Y	Love love love them	Love love love them! They fit my calf but it would be hard to wear them with anything thicker than leggings	2015-08-01
US	40030998	RBPXNDBR9VM4J	B00MV76P40	72475049	Clarks Women's Jaina Stafford Fisherman Sandal	Shoes	3	0	0	N	Y	These seems to be short in the normal size I ...	These seems to be short in the normal size I wear....they might stretch out some as you wear them, but I am sending them back as I don't have the time to break in shoes....especially when I can get ready to run out of the box comfort elsewhere	2015-08-01
US	20723624	R2ET9IOYE5JZ6U	B00PGEUDMA	20410208	Bandolino Women's Hopton Synthetic Wedge Sandal	Shoes	3	0	0	N	Y	Three Stars	ok maybe they will become confty anfter wearing it a little bit	2015-08-01
US	47763826	R14Q3SY1BQ0QSW	B00XQRHD72	415698524	Missmay Women's Shoulder Bag Clutch Purse Leather Wallet Messenger Iphone 6 Plus	Shoes	5	1	2	N	Y	Five Stars	Came packages very nicely, arrived on time! Just as described! Very happy with my purchase and experience.	2015-08-01
US	17078388	R2QVBHD3JUP9L6	B00EP0RKO0	743226771	Kenneth Cole Reaction (AP) 111518-879 Urban Organizer Wallet	Shoes	2	0	0	N	Y	Nice wallet, but...	Sent this back, loved my brightly flowered Vera Wang wallet better.	2015-08-01
US	26340576	R23DSVZ784MAOJ	B00HFME8F4	401528439	Crocs Girls' CrocsLights Hello Kitty Light-Up Clog	Shoes	4	0	0	N	Y	Worn by my granddaughter to Hawaii, in Hawaii and ...	Worn by my granddaughter to Hawaii, in Hawaii and back.  The lights stopped working after a couple of weeks though.	2015-08-01
US	51022119	R39IDDO2BNRBXF	B00JA7WA52	925245166	Skechers USA Men's Galven-Twelve Man Oxford	Shoes	5	0	0	N	Y	Best shoes..	I love these shoes as they are super comfortable.	2015-08-01
US	35189744	R3LO9AZWVW841G	B00MAMKQT6	427679620	Skechers Sport Men's Skech Flex Sneaker	Shoes	3	0	0	N	Y	Shoe fits great and is comfortable	Shoe fits great and is comfortable. Only problem is that if your foot slides on the sole it heats up faster than other shoes.	2015-08-01
US	13193337	R2BP6ZFFZ1JEK1	B00AFBH5KM	929959684	Rainbow Sandals Men's The Cloud Sandal	Shoes	5	0	0	N	Y	The best Rainbow Sandal	The best Rainbow Sandal. Soft Strap is a huge plus, and is immediately comfortable to wear all day long. Very well made scandal.	2015-08-01
US	1574341	RS1Y29205R42Q	B00LDWW88G	905370700	Kenneth Cole Reaction Did U Tell? Womens Size 7 Black Suede Wedges Heels Shoes	Shoes	5	0	0	N	Y	they are comfortable and they look amazing	I ADORE THESE HEELS. I wear them for work and do a lot of walking, they are comfortable and they look amazing.	2015-08-01
US	9061540	R72IB9DZ1ZQU8	B00JV4B4ZG	198148718	Hard Sunglasses Cases | Oversized to Protect Glasses of Large & Extra Large Frames | Great For Men & Women | Classic Looking Finish | Metal Clamshell	Shoes	5	0	0	N	Y	Five Stars	Awesome!!!! Glasses fit perfect	2015-08-01
US	45735743	R31O57UVQ2JRU7	B00OY7PWIU	773673757	Chinook Badaxe Insulated Boot	Shoes	5	1	1	N	Y	Five Stars	Product was awesome. Shipping perfect.	2015-08-01
US	37154132	RRKCBO40US6X6	B00SNNGGU4	683019552	Bella Marie Tory-11 Women's round toe high top cutout hollow ankle bukles platform chunky heel booties	Shoes	5	1	1	N	Y	I am buying another pair!	Perfect and what I expected!  I mostly wear the size 6.5, but it is very important advice to order half a size when buying online and that I did and am I glad I did! Super cute and am ready to buy the black ones!	2015-08-01
US	26106748	R3QQ5I47BZVMPO	B001J6NWVI	367997258	TOMS Women's Classic Slip-On	Shoes	5	0	0	N	Y	Nice shoe. Got them as a gift for my ...	Nice shoe. Got them as a gift for my friend.  Liked them so much I am going to get a pair for myself.	2015-08-01
US	15559553	R1R42PHEBUMLT5	B00LOYQADW	695959038	adidas Performance Women's Response Boost Techfit Running Shoe	Shoes	4	1	1	N	N	These shoes are comfortable fit wise	These shoes are comfortable fit wise .. But not a good shoe for longer walks . I've always bought running shoes for walking . There wasn't enough cushion in them in the ball of your foot .<br />I purchased them on a whim as they were so cheap in this color . I will still wear them , but not for walking .	2015-08-01
US	31818572	R25WZJSLVF4ANY	B00HV7W47M	89378590	Nine West Women's Fischer Sandal	Shoes	2	0	0	N	Y	Straps too loose	The length and width of the shoe were right for US women's 9, but the center sandal strap, and side straps were too loose, and the ankle strap seemed to be the only thing holding the shoe on my foot (basically my feet didn't stay with the sole when walking).	2015-08-01
US	35004958	R2T3OY4R4R3RZS	B00GL9S8V2	572187989	TG 01 Fringe Moccasin Ankle Boots Tan 8	Shoes	4	0	0	N	Y	Nice moccasins; tan color is a nubuck tan.	Shoes fit as expected. Look very nice with jeans.	2015-08-01
US	41573976	R3R880VGPGFC2M	B00M0LSF1S	713053856	New Balance Men's MTE531V1 Trail Shoe	Shoes	5	0	0	N	Y	fits great!	After reviews, bought a half size up, fits great!	2015-08-01
US	41947162	RIOLOIQYEIKIO	B002TVT4M8	382379532	Rainbow Sandals Comfort Classic Loafer	Shoes	5	0	0	N	Y	Awesome. Please bring these back!	Love these shoes. Too bad they are discontinued :(	2015-08-01
US	48598488	R3B6RSAMFJ04F5	B00Q7CDIDQ	854470567	Carlo Fellini Inti Evening Bag (N 685) Women’s designer classic evening prom wedding party cocktail bride vintage bag clutch purse snap closure chain faux diamonds crystals rhinestones bag purse handbag clutch bag	Shoes	5	13	13	N	Y	This is the one!  Holds a larger cell phone too!	I ordered several different bags from Amazon for a wedding and this was the clear winner.  It's well made - there are no sharp edges on the metal and even thought the strap is a chain, it's soft - no sharpness to it at all.  The clasp on top has a few fake diamonds but it's tasteful.  Just enough to give it a tiny bit of sparkle without being too &#34;out there&#34; or blingy.<br /><br />Now, let's talk about the size.  If you have one of the newer larger cell phones, this bag will work.  Many of the long thin bags won't hold a larger cell phone. So that's a problem and one reason why I came back to this one.  But I wanted a bag that I could also add some lipstick, kleenex and maybe even a tiny camera and there is plenty of room in this one.  It comes in several nice colors.  I ordered the silver. It's not shiny or garish.  Just a nice fabric with a bit of sheen.<br /><br />I also spent some time looking at small evening bags in stores and was not impressed with the selection. Again, many were long and skinny so a larger cell phone wouldn't fit.  I kept coming back to this one and I'm very pleased with it.  And yes, the inside is a GORGEOUS red color. So fun and happy.	2015-08-01
